Gene,T1_fc,T1_padj,T2_fc,T2_padj,T3_fc,T3_padj,arabi-defline
Sevir.1G023000,-1.798830647,NA,-0.440956896,NA,0.886528986,0.999694537,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Sevir.1G023100,-4.531997716,NA,-0.837078382,NA,NA,NA,Peroxidase superfamily protein
Sevir.1G023200,-5.45069323,0.023546932,-1.014511216,0.191622178,-0.355441594,0.999694537,Peroxidase superfamily protein
Sevir.1G023300,-0.976209281,0.958618859,-0.244152026,0.55661723,-0.596882218,0.999694537,Peroxidase superfamily protein
Sevir.1G023401,0.015074739,NA,-0.032842836,NA,-1.277464286,0.999694537,NA
Sevir.1G023500,0.289808544,0.960931905,-0.066761547,0.783415763,-0.000456542,0.999694537,Protein kinase superfamily protein
Sevir.1G023600,-0.284462334,0.962568931,-0.04054033,0.942188969,0.090876777,0.999694537,Leucine-rich repeat protein kinase family protein
Sevir.1G023700,-2.387446983,0.809747086,-0.228677063,0.365207327,-0.002053848,0.999694537,aspartate aminotransferase 1
Sevir.1G023800,-1.269831587,NA,-1.017444821,0.265989091,0.088709659,0.999694537,FAD-binding Berberine family protein
Sevir.1G024000,NA,NA,NA,NA,NA,NA,NA
Sevir.1G024100,0.013932441,0.998671837,-0.19228742,0.385151301,-0.062742309,0.999694537,Ribosomal protein L16p/L10e family protein
Sevir.1G024200,1.594325102,0.958618859,0.023352377,0.95566223,0.131360983,0.999694537,actin-related protein C3
Sevir.1G024300,-2.746563105,0.691437714,-0.512618588,NA,0.407078532,0.999694537,NA
Sevir.1G024400,1.246112011,0.958618859,0.29932141,0.006565593,-0.010382144,0.999694537,NAD(P)-binding Rossmann-fold superfamily protein
Sevir.1G024500,-1.093356318,NA,-0.726203655,NA,0.436957743,0.999694537,S-domain-2 5
Sevir.1G024600,2.020061581,0.958618859,-0.228514471,0.14595342,-0.121197834,0.999694537,plant U-box 17
Sevir.1G024700,-2.442349768,0.519329298,-0.305994764,0.709869545,0.168588232,0.999694537,NHL domain-containing protein
Sevir.1G024800,-4.531997716,NA,NA,NA,NA,NA,Brassinosteroid signalling positive regulator (BZR1) family protein
Sevir.1G024900,0.501231307,0.958618859,0.155796566,0.62921367,-0.044920982,0.999694537,RING/FYVE/PHD-type zinc finger family protein
Sevir.1G025000,0.974315373,0.958618859,0.047224278,0.89901178,0.040367207,0.999694537,nucleic acid binding;RNA binding
Sevir.1G025100,NA,NA,1.097474214,NA,NA,NA,NA
Sevir.1G025200,NA,NA,NA,NA,0.886528986,0.999694537,NA
Sevir.1G025233,-4.169924615,NA,0.027518093,NA,0.259230588,0.999694537,NA
Sevir.1G025266,NA,NA,-0.7413842,NA,2.255731624,0.999694537,NA
Sevir.1G025300,-3.579195934,NA,1.134181588,NA,0.132858623,0.999694537,NA
Sevir.1G025400,-0.471611384,NA,-0.565979011,NA,-0.224675723,0.999694537,NA
Sevir.1G025500,-5.857967539,0.000721331,-1.610050327,0.04952746,0.867455692,0.999694537,NOD26-like intrinsic protein 1;2
Sevir.1G025600,0.143549032,NA,-0.157365905,NA,-1.313957429,0.999694537,NA
Sevir.1G025700,NA,NA,-0.728401776,NA,-1.062993555,0.999694537,NA
Sevir.1G025800,-2.352597107,0.688460926,-0.059043341,0.899878851,-0.132860403,0.999694537,Leucine-rich repeat transmembrane protein kinase
Sevir.1G025900,1.07467538,NA,0.004866858,0.996471603,-0.093890622,0.999694537,NA
Sevir.1G026000,1.13952193,0.958618859,-0.018462047,0.954830561,0.095008108,0.999694537,Leucine-rich repeat transmembrane protein kinase
Sevir.1G026100,0.968462291,0.958618859,-0.109894549,0.880504754,-0.035214224,0.999694537,NA
Sevir.1G026150,NA,NA,NA,NA,-2.512904828,0.999694537,NA
Sevir.1G026200,-1.821511889,0.958618859,-0.098713373,NA,0.37631736,0.999694537,heat shock transcription factor  C1
Sevir.1G026300,0.530722482,NA,0.138824947,NA,-0.652498361,0.999694537,heat shock transcription factor  C1
Sevir.1G026400,NA,NA,-0.826079138,NA,NA,NA,PEBP (phosphatidylethanolamine-binding protein) family protein
Sevir.1G026500,0.692736415,0.958618859,0.2123632,0.080101481,-0.135659658,0.999694537,citrate synthase 3
Sevir.1G026600,1.647386794,0.958618859,0.139834331,0.488240842,0.051926941,0.999694537,NA
Sevir.1G026700,NA,NA,1.097474214,NA,NA,NA,nucleotide-rhamnose synthase/epimerase-reductase
Sevir.1G026800,-1.162735039,NA,-0.399869292,NA,-0.394218674,0.999694537,rhamnose biosynthesis 3
Sevir.1G026900,-2.494398719,0.774488827,0.74385444,0.000145352,0.308704105,0.999694537,rhamnose biosynthesis 1
Sevir.1G027000,-0.976648637,NA,-0.038172682,0.986585073,0.196977713,0.999694537,NA
Sevir.1G027100,-5.624916217,0.036995194,-1.377765871,0.089663287,0.910152417,0.999694537,protodermal factor 1
Sevir.1G027200,-2.799999347,NA,-0.576943419,NA,-0.105513699,0.999694537,NA
Sevir.1G027300,NA,NA,NA,NA,NA,NA,Stigma-specific Stig1 family protein
Sevir.1G027400,NA,NA,-0.826079138,NA,NA,NA,NA
Sevir.1G027600,-0.691098591,NA,-1.740394138,NA,0.892968632,0.999694537,basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Sevir.1G027700,0.420500258,NA,-0.68693668,0.283790428,-0.937831403,0.999694537,Integrase-type DNA-binding superfamily protein
Sevir.1G027800,-1.003951745,NA,-0.46326558,0.645443654,-0.685387634,0.999694537,Integrase-type DNA-binding superfamily protein
Sevir.1G027901,NA,NA,0.139929953,NA,0.886528986,0.999694537,NA
Sevir.1G028000,NA,NA,-0.826079138,NA,NA,NA,early nodulin-like protein 7
Sevir.1G028100,1.011545937,0.958618859,0.185894076,0.539872012,-0.102375019,0.999694537,Leucine-rich repeat (LRR) family protein
Sevir.1G028200,-0.645649613,0.958618859,-0.646129388,0.388244715,0.124395821,0.999694537,NA
Sevir.1G028300,0.100219208,NA,-1.12699499,NA,-0.478476917,0.999694537,Protein of unknown function (DUF1677)
Sevir.1G028500,NA,NA,-0.836280128,NA,-0.960470285,0.999694537,NA
Sevir.1G028600,-0.927022078,NA,-0.5661054,0.506506395,-0.268723672,0.999694537,NA
Sevir.1G028700,0.549603939,NA,-0.172834384,0.894673933,0.234211404,0.999694537,NA
Sevir.1G028800,-1.800184748,NA,-0.371128316,NA,0.020886875,0.999694537,P-loop containing nucleoside triphosphate hydrolases superfamily protein
Sevir.1G028900,0.16184328,0.980839239,0.147439954,0.449240439,0.389650422,0.999694537,tonoplast monosaccharide transporter2
Sevir.1G029000,-0.643895658,NA,-1.297958648,NA,1.754215084,0.999694537,NA
Sevir.1G029100,-0.037165321,NA,-1.537992586,NA,0.887990738,0.999694537,NA
Sevir.1G029200,-0.644980965,0.959559788,-0.417482809,0.019905275,-0.024545605,0.999694537,Ribosomal protein S24e family protein
Sevir.1G029300,1.054027799,0.958618859,0.201878716,0.411192285,-0.160751359,0.999694537,phytochrome-associated protein 1
Sevir.1G029340,3.452981389,NA,1.252254722,NA,0.475456577,0.999694537,NA
Sevir.1G029380,NA,NA,NA,NA,NA,NA,NA
Sevir.1G029420,0.818981045,0.958618859,0.127350929,0.930877316,-0.141357581,0.999694537,NA
Sevir.1G029460,0.966108377,0.958618859,-0.288055432,0.809862083,-0.184111406,0.999694537,NA
Sevir.1G029500,1.726085471,0.958618859,-0.753011928,3.55E-14,-0.395030319,0.999694537,Protein kinase family protein with leucine-rich repeat domain
Sevir.1G029600,1.16567618,0.958618859,0.272878327,0.277271012,-0.149153544,0.999694537,NA
Sevir.1G029700,-2.799999347,NA,-0.826079138,NA,0.886528986,0.999694537,NA
Sevir.1G029800,0.871141011,0.958618859,-0.00906604,0.980001089,-0.094309921,0.999694537,poly(A) polymerase 2
Sevir.1G029900,0.949087326,0.958618859,0.071500908,0.86607468,-0.207778902,0.999694537,early nodulin-related
Sevir.1G030000,NA,NA,0.137897145,NA,0.446868796,0.999694537,NA
Sevir.1G030100,0.102821347,NA,-0.248975599,NA,-0.074840098,0.999694537,RING/U-box superfamily protein
Sevir.1G030200,-1.447781916,NA,-0.65136104,NA,-1.013199401,0.999694537,RING/U-box superfamily protein
Sevir.1G030300,0.170784166,0.987905942,-0.22666313,0.85179949,0.132920909,0.999694537,NA
Sevir.1G030400,-0.164687817,0.990910371,-1.145109737,0.082060083,-1.156738199,0.999694537,NA
Sevir.1G030500,-0.413030249,0.971996374,-1.328998513,0.04398119,-3.15362022,0.999694537,NA
Sevir.1G030600,-0.015573123,0.998993074,-0.398880246,0.120824315,-0.671580025,0.999694537,Cysteine proteinases superfamily protein
Sevir.1G030700,-1.00163272,NA,-0.924042035,NA,-0.421312833,0.999694537,oxidative stress 3
Sevir.1G030800,1.408923232,0.958618859,0.29685909,0.067260673,0.031200654,0.999694537,haloacid dehalogenase-like hydrolase family protein
Sevir.1G030900,1.625092585,0.958618859,-0.001187391,0.99795949,0.257727381,0.999694537,ABA Overly-Sensitive 5
Sevir.1G030950,NA,NA,NA,NA,NA,NA,NA
Sevir.1G031000,-1.538039041,NA,0.48816194,NA,0.300521468,0.999694537,PYR1-like 2
Sevir.1G031100,-1.402941084,0.958618859,-1.411709408,0.084192526,0.299642736,0.999694537,homeobox gene 1
Sevir.1G031200,NA,NA,NA,NA,NA,NA,NA
Sevir.1G031300,0.568372854,0.958618859,0.126802243,0.696668158,-0.060326817,0.999694537,Mitochondrial substrate carrier family protein
Sevir.1G031400,0.019399287,0.997754566,0.195095166,0.595830216,-0.18966988,0.999694537,NA
Sevir.1G031500,0.728121549,0.958618859,-0.478150546,0.099161893,-0.548029679,0.999694537,phosphate starvation-induced gene 2
Sevir.1G031600,0.365167374,0.95881263,0.329031327,0.085507325,0.165595051,0.999694537,Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
Sevir.1G031700,-0.184649549,NA,-0.483253916,NA,-0.563078079,0.999694537,F-box family protein with a domain of unknown function (DUF295)
Sevir.1G031800,1.56401379,NA,0.914122075,NA,-1.097639291,0.999694537,NA
Sevir.1G031900,0.441118817,0.958618859,0.243114063,0.329343317,-0.070813367,0.999694537,N-MYC downregulated-like 1
Sevir.1G032000,0.360408088,0.95910644,0.116805369,0.577008203,0.090431602,0.999694537,Metallopeptidase M24 family protein
Sevir.1G032100,0.300009066,0.959848732,-0.076136503,0.691804318,0.017132129,0.999694537,KH domain-containing protein
Sevir.1G032200,0.061511267,0.993177237,0.120963928,0.524766321,0.120053284,0.999694537,"Protein phosphatase 2A, regulatory subunit PR55"
Sevir.1G032300,-1.864226019,0.958618859,-0.252467737,0.398471391,-0.273761414,0.999694537,Protein phosphatase 2C family protein
Sevir.1G032350,1.437698183,0.958618859,0.103264273,0.891340724,0.190634649,0.999694537,NA
Sevir.1G032400,NA,NA,NA,NA,NA,NA,NA
Sevir.1G032600,2.231256078,0.958618859,0.023007483,0.959133746,-0.222927375,0.999694537,Protein of unknown function (DUF3511)
Sevir.1G032800,-0.231666207,0.967677388,0.186349144,0.593510887,0.284733726,0.999694537,CLP-similar protein 3
Sevir.1G032900,-0.443827285,0.958618859,0.053479702,0.867873739,0.09659098,0.999694537,protein phosphatase 2A-2
Sevir.1G033000,1.446102619,0.958618859,0.250365596,0.423793389,0.052181378,0.999694537,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Sevir.1G033100,NA,NA,-0.74337205,NA,0.886528986,0.999694537,heat shock protein 17.6A
Sevir.1G033200,-0.046410118,0.994158142,0.246198304,0.042569954,-0.037336094,0.999694537,aminopeptidase M1
Sevir.1G033250,1.039828984,0.958618859,0.062977707,0.88924665,0.139783533,0.999694537,NA
Sevir.1G033300,-5.777825533,NA,0.727131504,NA,0.886528986,0.999694537,Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
Sevir.1G033400,0.890440407,0.958618859,0.239355379,0.705410549,0.909622135,0.999694537,U-box domain-containing protein kinase family protein
Sevir.1G033500,-2.799999347,NA,NA,NA,NA,NA,allene oxide synthase
Sevir.1G033600,-2.28086701,NA,-0.108501646,NA,-1.037024366,0.999694537,allene oxide synthase
Sevir.1G033700,1.157483415,0.958618859,0.021876785,0.972631524,0.091374641,0.999694537,Ribosomal L18p/L5e family protein
Sevir.1G033800,NA,NA,-1.301400257,NA,-1.037024366,0.999694537,interferon-related developmental regulator family protein / IFRD protein family
Sevir.1G033900,-4.305188154,0.066366393,-0.852579955,0.366470685,1.197551968,0.999694537,beta galactosidase 1
Sevir.1G034000,-4.531997716,NA,-1.736353404,NA,-0.077954309,0.999694537,Peptidase C13 family
Sevir.1G034100,-0.641034058,0.958618859,-0.049069158,0.943624018,-0.457316052,0.999694537,tetraspanin2
Sevir.1G034200,0.294794981,0.975890146,-0.064505533,0.925300172,-0.133862577,0.999694537,Uncharacterised protein family (UPF0497)
Sevir.1G034300,-2.666401939,NA,1.022656048,NA,NA,NA,cytokinin oxidase 5
Sevir.1G034400,-2.799999347,NA,-1.747967272,NA,0.610348699,0.999694537,NA
Sevir.1G034500,-2.22740253,0.589472434,-0.213407712,0.513373382,0.399913568,0.999694537,cytokinin-responsive gata factor 1
Sevir.1G034600,-2.291832408,0.863574666,-0.03894158,0.914282399,-0.011055453,0.999694537,"Translation elongation factor EF1B, gamma chain"
Sevir.1G034700,1.18979316,0.958618859,-0.004765977,0.989208658,-0.090064186,0.999694537,Protein kinase superfamily protein
Sevir.1G034800,1.17518502,0.958618859,-0.436536398,0.155263474,0.14369772,0.999694537,histone deacetylase 2
Sevir.1G034900,1.309353145,NA,0.019656234,NA,-0.100870282,0.999694537,basic helix-loop-helix (bHLH) DNA-binding family protein
Sevir.1G035000,-3.293756573,0.256597613,-0.040642319,0.930638283,0.060009942,0.999694537,"ATPase, V1 complex, subunit B protein"
Sevir.1G035100,-2.799999347,NA,-2.795856417,NA,-1.037024366,0.999694537,NA
Sevir.1G035200,NA,NA,1.097474214,NA,-1.037024366,0.999694537,eukaryotic translation initiation factor 4A1
Sevir.1G035300,-1.535775938,NA,-0.646785755,NA,-1.100955619,0.999694537,Protein of unknown function (DUF761)
Sevir.1G035400,0.07882041,0.991119856,0.262398218,0.171219439,0.009314981,0.999694537,RNA-binding (RRM/RBD/RNP motifs) family protein
Sevir.1G035500,-0.979843031,0.958618859,0.007333459,0.991863609,0.463920025,0.999694537,Calcium-binding EF hand family protein
Sevir.1G035600,1.313593905,0.958618859,-0.638271174,0.036881844,-0.216843301,0.999694537,"cytochrome P450, family 711, subfamily A, polypeptide 1"
Sevir.1G035700,1.402945979,0.958618859,-0.060553534,0.844738699,-0.014516154,0.999694537,Protein kinase family protein with leucine-rich repeat domain
Sevir.1G035750,NA,NA,NA,NA,NA,NA,NA
Sevir.1G035800,0.712661773,0.958618859,-0.00792726,0.991766838,-0.724999326,0.999694537,NA
Sevir.1G035900,NA,NA,NA,NA,-2.587165899,0.999694537,NA
Sevir.1G035950,0.288749402,NA,-1.643063632,NA,-0.546738994,0.999694537,NA
Sevir.1G036000,1.311580624,0.958618859,-0.769447324,2.86E-07,0.062921541,0.999694537,NA
Sevir.1G036050,0.374544922,NA,-0.758106671,NA,-0.1249984,0.999694537,NA
Sevir.1G036100,0.557818276,0.959532542,-0.115655988,0.905302617,0.072438759,0.999694537,NA
Sevir.1G036123,1.333701529,0.958618859,-0.749914991,3.42E-06,-0.470485086,0.999694537,NA
Sevir.1G036146,0.691577366,NA,-0.931655146,NA,0.117193301,0.999694537,NA
Sevir.1G036169,1.88301929,0.958618859,-0.365790823,0.097091732,0.026037749,0.999694537,NA
Sevir.1G036192,0.835019383,0.958618859,-0.466177016,0.000959506,-0.061307089,0.999694537,NA
Sevir.1G036200,0.776335535,0.958618859,0.116767338,0.722935228,-0.0060066,0.999694537,NA
Sevir.1G036215,1.941668556,0.958618859,-0.775097542,0.000183284,-0.226547437,0.999694537,Leucine-rich repeat protein kinase family protein
Sevir.1G036225,0.436998029,0.958618859,0.11271767,0.578332014,-0.067005886,0.999694537,Putative glycosyl hydrolase of unknown function (DUF1680)
Sevir.1G036238,NA,NA,NA,NA,NA,NA,NA
Sevir.1G036250,-1.219402878,NA,-1.128683854,NA,-0.426805066,0.999694537,NA
Sevir.1G036261,NA,NA,-0.826079138,NA,1.860628338,0.999694537,NA
Sevir.1G036275,-2.533002107,NA,1.419216331,NA,0.900424685,0.999694537,NA
Sevir.1G036284,0.507215189,0.960261065,-0.291396597,0.439514976,0.038327147,0.999694537,NA
Sevir.1G036301,0.636971503,0.958618859,0.268384995,0.065000515,-0.073309302,0.999694537,A20/AN1-like zinc finger family protein
Sevir.1G036307,0.327623532,NA,0.135073074,NA,NA,NA,Leucine-rich repeat protein kinase family protein
Sevir.1G036326,-3.700514027,0.485848768,0.063164997,0.968695417,-0.495296729,0.999694537,Putative glycosyl hydrolase of unknown function (DUF1680)
Sevir.1G036330,NA,NA,-0.826079138,NA,NA,NA,"Signal transduction histidine kinase, hybrid-type, ethylene sensor"
Sevir.1G036351,1.335110567,NA,-0.636374731,NA,0.299209347,0.999694537,NA
Sevir.1G036353,0.737741961,0.958618859,-0.444792595,0.341991715,0.002922938,0.999694537,Leucine-rich repeat protein kinase family protein
Sevir.1G036376,-2.799999347,NA,NA,NA,1.847668553,0.999694537,NA
Sevir.1G036400,1.027604871,0.958618859,0.269653332,0.673423275,0.558975646,0.999694537,NA
Sevir.1G036500,0.53720679,0.958618859,0.331936147,0.363951885,0.349665178,0.999694537,Leucine-rich repeat protein kinase family protein
Sevir.1G036600,0.135517249,0.983312211,0.090561507,0.772629978,0.141999014,0.999694537,calmodulin binding;purine nucleotide binding
Sevir.1G036700,1.063144862,0.958618859,-0.045193104,0.95771836,0.703080838,0.999694537,NA
Sevir.1G036800,NA,NA,1.914809114,NA,-0.087476609,0.999694537,NA
Sevir.1G036900,-0.362650806,0.959134716,0.174854934,0.27421001,-0.042798256,0.999694537,histone deacetylase 1
Sevir.1G037000,0.802555384,0.958618859,0.101581795,0.69003684,-0.137109982,0.999694537,P-loop containing nucleoside triphosphate hydrolases superfamily protein
Sevir.1G037050,0.506459046,NA,-0.783571096,NA,-0.478168373,0.999694537,NA
Sevir.1G037100,-3.785889959,NA,1.561824813,NA,-1.436014501,0.999694537,Pectate lyase family protein
Sevir.1G037200,1.519271132,0.958618859,0.285385024,0.671045734,0.091349597,0.999694537,tRNAse Z1
Sevir.1G037300,-0.289411708,0.960520067,0.023752514,0.932612554,0.064055755,0.999694537,Root hair defective 3 GTP-binding protein (RHD3)
Sevir.1G037400,-0.074662761,0.994158142,-0.95049437,0.08449152,-1.630031524,0.999694537,NA
Sevir.1G037500,2.745766602,0.863574666,-1.525158606,0.029190322,-0.754742169,0.999694537,NA
Sevir.1G037575,0.825800993,NA,-1.374857235,NA,-0.483772798,0.999694537,NA
Sevir.1G037650,-0.500626709,NA,0.596763617,NA,-0.383437148,0.999694537,NA
Sevir.1G037725,-0.399823481,NA,-0.826079138,NA,NA,NA,NA
Sevir.1G037800,-0.001857328,NA,0.210354169,NA,-0.742230857,0.999694537,NA
Sevir.1G037900,-0.753657141,NA,-0.251909022,NA,-0.439063088,0.999694537,NA
Sevir.1G038000,-3.97684182,NA,1.097474214,NA,NA,NA,NA
Sevir.1G038100,1.157710632,NA,-0.826079138,NA,NA,NA,NA
Sevir.1G038200,NA,NA,0.022629781,NA,0.796812114,0.999694537,NA
Sevir.1G038300,NA,NA,NA,NA,NA,NA,NA
Sevir.1G038400,-0.792290707,NA,-1.795237309,NA,2.52012121,0.999694537,ABC2 homolog 7
Sevir.1G038500,-8.049817568,0.239636281,-0.826079138,NA,0.886528986,0.999694537,ABC2 homolog 7
Sevir.1G038600,0.923111466,0.958618859,-0.85001762,0.002380836,-0.111073553,0.999694537,ABC2 homolog 7
Sevir.1G038700,-2.799999347,NA,-0.826079138,NA,1.853206513,0.999694537,NA
Sevir.1G038800,-0.016986747,0.997766844,0.018156313,0.977045319,0.114892003,0.999694537,UDP-Glycosyltransferase superfamily protein
Sevir.1G038866,-0.399823481,NA,1.097474214,NA,-0.071930438,0.999694537,NA
Sevir.1G038932,-1.21114783,NA,0.138108228,NA,-1.949050198,0.999694537,syntaxin of plants 124
Sevir.1G039000,-0.816336588,NA,0.767037659,NA,0.617124128,0.999694537,NA
Sevir.1G039100,1.788664724,NA,-0.456945807,NA,-1.809571923,0.999694537,NA
Sevir.1G039150,1.317851041,0.958618859,-1.638175715,NA,0.03734204,0.999694537,NA
Sevir.1G039200,-0.176781881,0.975750766,0.079712572,0.677994145,0.008034381,0.999694537,"Coatomer, beta\' subunit"
Sevir.1G039300,0.349691926,0.959559788,-0.021538883,0.9442019,-0.038443179,0.999694537,NSP (nuclear shuttle protein)-interacting GTPase
