Gene,T1_fc,T1_padj,T2_fc,T2_padj,T3_fc,T3_padj,arabi-defline
Bradi1g02050,1.01545798,NA,-0.341519016,0.968186371,-0.001784149,0.999544759,Argonaute family protein
Bradi1g02056,0.285014458,NA,0.351157508,0.956478951,-0.545703022,0.239118977,NA
Bradi1g02060,1.07478878,0.890626694,-0.030778841,0.995664065,-0.376900427,0.095362758,NA
Bradi1g02071,-1.617462873,NA,0.912693836,NA,-0.516233664,NA,NA
Bradi1g02080,0.878900876,0.890626694,0.456653481,0.93168956,0.244756929,0.545589855,NA
Bradi1g02090,0.49170176,0.890626694,-0.498792429,0.901445559,0.170084662,0.664666197,"Late embryogenesis abundant protein, group 2"
Bradi1g02100,-0.551474187,0.890626694,0.183494469,0.981328184,0.073344631,0.884965741,RAB GTPase 11C
Bradi1g02103,NA,NA,-0.867278439,NA,NA,NA,NA
Bradi1g02107,-0.190066056,NA,0.762680139,NA,-0.294366588,NA,hydroxysteroid dehydrogenase 5
Bradi1g02117,-0.241536434,0.893932194,0.394551238,0.929321981,0.003064882,0.997401085,Vacuolar sorting protein 9 (VPS9) domain
Bradi1g02130,0.950920071,NA,0.380918393,0.964068504,-0.071485277,0.96322824,NA
Bradi1g02137,0.929165813,NA,-0.127257121,0.987552839,0.086200252,0.943065362,NA
Bradi1g02145,0.764953006,NA,0.611395273,0.862889695,0.001213251,0.999163004,Co-chaperone GrpE family protein
Bradi1g02150,-1.46675265,0.890626694,0.40206677,0.95034796,0.435372764,0.05125479,FAD/NAD(P)-binding oxidoreductase family protein
Bradi1g02160,0.18148,0.896199261,0.105220104,0.984862487,0.423621372,0.112312684,shaggy-like kinase 42
Bradi1g02165,NA,NA,-2.754924185,NA,3.169016605,NA,NA
Bradi1g02170,-0.97150335,0.890626694,0.193865399,0.970226913,0.065976388,0.922189467,prohibitin 2
Bradi1g02180,0.601723498,0.890626694,0.430215749,0.926372051,-0.628397919,0.131977816,F-box/RNI-like/FBD-like domains-containing protein
Bradi1g02185,-0.806120517,NA,-0.875327926,NA,-0.105759001,NA,NA
Bradi1g02187,NA,NA,-3.076800226,NA,0.161667621,NA,F-box/RNI-like/FBD-like domains-containing protein
Bradi1g02190,NA,NA,-3.514898236,NA,0.544391706,NA,F-box/RNI-like/FBD-like domains-containing protein
Bradi1g02200,0.200525931,NA,-2.644956167,NA,0.310963418,NA,Cystatin/monellin superfamily protein
Bradi1g02205,-5.938782008,0.135939136,-0.783988729,0.932362976,0.282902616,NA,NA
Bradi1g02210,0.993060066,0.890626694,1.03166966,0.387475326,0.690895007,0.129534329,wall associated kinase-like 2
Bradi1g02220,0.341371923,0.890626694,-0.07722805,0.989061819,-0.159411853,0.756860205,Domain of unknown function (DUF543)
Bradi1g02230,0.872655189,NA,-0.169208918,0.987045945,-0.165812228,0.920460114,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi1g02240,-4.300219477,NA,-2.949199258,NA,2.751964976,NA,FTSH protease 4
Bradi1g02247,0.366558568,NA,0.24391411,0.964068504,-0.373654208,0.653137323,FTSH protease 4
Bradi1g02253,-3.199633489,NA,-0.592891082,NA,3.377607133,NA,NA
Bradi1g02260,0.006953919,0.996963855,-0.385780619,0.953873382,-0.312930385,0.587385709,"PRLI-interacting factor, putative"
Bradi1g02270,0.744836489,0.890626694,-0.320765223,0.962725578,-0.096922432,0.857629883,DPP6 N-terminal domain-like protein
Bradi1g02273,0.342597669,NA,-0.597470857,0.932362976,-1.217874912,0.00683584,NA
Bradi1g02280,1.013116096,0.890626694,0.418498184,0.923343007,0.337940928,0.237427588,Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
Bradi1g02290,-0.687498572,NA,0.145498406,0.984862487,-0.116089361,0.947113555,wall associated kinase 4
Bradi1g02300,NA,NA,0.787266378,NA,1.132658975,NA,hydroxyproline-rich glycoprotein family protein
Bradi1g02303,1.044265911,NA,0.305454999,0.977561525,0.168099914,0.894089584,HEAT SHOCK PROTEIN 81.4
Bradi1g02304,0.338660198,NA,0.316693045,0.981328184,-0.144056574,0.941987366,NA
Bradi1g02306,0.522059687,NA,0.031604381,0.997222407,-0.067454869,0.951919374,NA
Bradi1g02310,-0.98934415,0.890626694,-0.070613657,0.992896227,-0.117797711,0.839247425,tonneau 1b (TON1b)
Bradi1g02327,-0.344943264,NA,-0.065673528,NA,0.448166817,NA,WRKY family transcription factor family protein
Bradi1g02338,0.826936784,NA,0.920957348,NA,3.061222041,NA,NA
Bradi1g02350,-0.475622164,0.890626694,-0.29343496,0.937595072,-0.068548727,0.923160276,"Polyketide synthase, enoylreductase family protein"
Bradi1g02361,NA,NA,-1.641694507,NA,0.057231705,NA,NA
Bradi1g02370,-0.219962423,NA,-0.798846495,0.687922701,-0.692526905,0.348232625,MATE efflux family protein
Bradi1g02380,0.409665855,0.890626694,-0.077332982,0.990285212,-0.397814707,0.385382563,FAD/NAD(P)-binding oxidoreductase family protein
Bradi1g02390,-0.625109422,0.890626694,0.129307131,0.983269531,-0.301528085,0.701044186,RING/U-box protein with domain of unknown function (DUF 1232)
Bradi1g02400,0.977690563,0.890626694,0.551085008,0.910233719,-0.194453785,0.669856068,Mitochondrial transcription termination factor family protein
Bradi1g02410,-1.397625941,NA,-1.585720948,NA,-1.763759932,NA,C2H2 and C2HC zinc fingers superfamily protein
Bradi1g02420,-2.898018775,NA,0.515967405,0.960146759,0.760211499,0.480276707,ammonium transporter 2
Bradi1g02430,NA,NA,-2.091709892,NA,1.871278514,NA,"Proteinase inhibitor, propeptide"
Bradi1g02440,-0.848115794,0.890626694,-0.618631026,0.882674104,-0.119331166,0.798452397,lectin protein kinase family protein
Bradi1g02450,0.139417197,0.915449664,0.46626157,0.719639017,0.112938708,0.762946193,NA
Bradi1g02460,-0.007335187,NA,0.213619882,0.984862487,0.624291103,0.580895274,NA
Bradi1g02465,NA,NA,-0.830418752,NA,2.979072836,NA,DNAJ heat shock N-terminal domain-containing protein
Bradi1g02470,-1.763427424,NA,-0.647709772,NA,0.330217309,NA,NA
Bradi1g02475,-0.773980562,NA,-0.926965118,NA,2.009005426,NA,DNAJ heat shock N-terminal domain-containing protein
Bradi1g02480,0.826197677,0.890626694,0.217967893,0.962725578,-0.383241406,0.339503337,NA
Bradi1g02483,0.863862152,NA,0.122276524,0.987688129,0.224462649,0.890263124,NA
Bradi1g02487,NA,NA,-3.830526524,NA,0.945898507,NA,NA
Bradi1g02490,-0.492754969,0.890626694,0.128252012,0.983201392,-0.151684374,0.689067803,nicotinate phosphoribosyltransferase 2
Bradi1g02497,-0.806749564,NA,-1.314317977,NA,2.597568854,NA,NA
Bradi1g02505,-0.047124157,NA,0.661862028,0.942549559,-0.833431808,0.552188205,NA
Bradi1g02510,-0.254144837,0.890626694,-0.154693441,0.9825463,-0.447591907,0.026737166,cellulose synthase 6
Bradi1g02517,0.559340103,0.890626694,7.01E-05,0.999998537,-0.133738819,0.827725096,decapping 1
Bradi1g02530,0.211343527,NA,-2.88016113,NA,-0.239128027,NA,Peptidase M20/M25/M40 family protein
Bradi1g02535,0.805107384,NA,0.872128741,0.530162891,0.628973204,0.123027264,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi1g02540,-0.569065939,0.890626694,0.368385024,0.95193909,0.410430751,0.519543435,NA
Bradi1g02550,-1.069776113,0.890626694,-0.001570393,0.999937378,0.289816885,0.540089927,photosystem II reaction center PSB28 protein
Bradi1g02560,-0.007149366,0.997006219,-1.181842193,0.266784029,-0.064446374,0.947113555,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
Bradi1g02570,-0.715580086,0.890626694,-0.006302101,0.999003735,0.182030279,0.665842814,RNA-binding (RRM/RBD/RNP motifs) family protein with retrovirus zinc finger-like domain
Bradi1g02575,0.189838751,NA,-0.73542534,0.910233719,0.14764828,0.938493866,"cytochrome P450, family 722, subfamily A, polypeptide 1"
Bradi1g02580,0.642554871,0.890626694,-0.319662652,0.962758868,-0.379437214,0.193027809,actin 7
Bradi1g02590,0.947933379,0.890626694,-0.598169369,0.950905288,-0.11750372,0.892199026,ferredoxin 3
Bradi1g02597,0.01546033,0.985067603,-0.110348992,0.986781903,-0.109506978,0.811678533,acyl-CoA binding protein 4
Bradi1g02610,-0.560627251,0.890626694,0.049162078,0.992603389,-0.030652652,0.965057597,Galactose oxidase/kelch repeat superfamily protein
Bradi1g02615,-0.368177916,NA,-2.378993744,NA,0.836868612,NA,NA
Bradi1g02621,0.519738576,0.890626694,-0.001130656,0.999937378,-0.425360904,0.217173075,nuclear RNA polymerase A1
Bradi1g02630,-0.064979659,0.960663738,-0.074934462,0.992228809,0.121422786,0.849002237,electron transfer flavoprotein alpha
Bradi1g02635,0.732479309,0.890626694,-0.241755465,0.970226913,-0.522318426,0.053084462,NA
Bradi1g02637,0.516622846,NA,-1.031467384,NA,-0.264769271,NA,NA
Bradi1g02640,0.994666992,0.890626694,-0.806782435,0.885416825,0.112337893,0.89592328,cold shock domain protein 1
Bradi1g02645,-0.806749564,NA,-1.650816068,NA,0.434426182,NA,NA
Bradi1g02650,0.919664779,0.890626694,-1.328479149,0.690682476,-0.469606862,0.596408318,glycine-rich protein 2B
Bradi1g02670,-8.92652437,NA,-0.719210577,NA,1.638740256,NA,"cytochrome P450, family 71, subfamily A, polypeptide 25"
Bradi1g02680,0.329948316,0.890626694,0.473330902,0.896156771,-0.185215861,0.567847081,translocon at the outer envelope membrane of chloroplasts 159
Bradi1g02685,0.191491557,NA,-0.186692863,NA,1.057682137,NA,NA
Bradi1g02690,0.637392505,NA,0.399019238,0.953536278,-0.369232738,0.698093775,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
Bradi1g02697,0.256330915,0.896199261,0.166834317,0.968998471,0.23819357,0.661987578,5\'-3\' exonuclease family protein
Bradi1g02710,-0.588883192,0.890626694,0.512904434,0.82807847,0.339486771,0.502216909,Cytidine/deoxycytidylate deaminase family protein
Bradi1g02720,0.702856167,0.890626694,-1.029979974,0.903607685,0.522164731,0.621457279,Pectin lyase-like superfamily protein
Bradi1g02730,0.31050798,0.890626694,0.342805884,0.958740189,0.540930833,0.034025161,RNA cyclase family protein
Bradi1g02735,-3.199633489,NA,1.706056874,NA,0.525829754,NA,"cytochrome P450, family 71, subfamily A, polypeptide 25"
Bradi1g02740,-0.245330685,0.890626694,0.002562892,0.999937378,-0.285527332,0.61663044,RNA cyclase family protein
Bradi1g02750,0.902204274,NA,-1.199482973,0.538607779,-1.528791682,0.034747408,Carbohydrate-binding X8 domain superfamily protein
Bradi1g02755,NA,NA,0.036688112,NA,1.089753273,NA,NA
Bradi1g02760,0.094862851,0.919431065,0.438485219,0.861126073,-0.205621776,0.607001407,squamosa promoter-binding protein-like 12
Bradi1g02770,-0.659984824,0.890626694,0.600351515,0.833409228,0.656504117,0.000335626,Protein kinase superfamily protein
Bradi1g02780,0.911894743,NA,-0.379930427,0.932362976,-0.001094855,0.999340875,methyltransferases
Bradi1g02790,NA,NA,-0.687339976,NA,-0.942302278,NA,NAD(P)-binding Rossmann-fold superfamily protein
Bradi1g02800,0.582548674,0.890626694,0.375768035,0.914658908,0.003795655,0.994407426,Chaperone DnaJ-domain superfamily protein
Bradi1g02805,1.037575962,0.890626694,-0.572734831,0.95712354,-0.288560667,0.7575712,glycerol-3-phosphate acyltransferase 3
Bradi1g02810,0.215518028,0.890626694,-0.557164295,0.835192843,0.129461827,0.804302163,Mevalonate/galactokinase family protein
Bradi1g02820,NA,NA,0.128711087,NA,-0.472456671,NA,senescence-associated gene 12
Bradi1g02830,-7.393452128,0.014799582,0.664584858,NA,0.345845902,NA,BTB/POZ/Kelch-associated protein
Bradi1g02840,0.886607822,NA,0.077628235,0.992450336,0.121388912,0.900939556,POZ/BTB containin G-protein 1
Bradi1g02850,0.716398335,NA,-2.13E-05,0.999998537,-0.336281672,0.794247722,BTB/POZ/Kelch-associated protein
Bradi1g02860,0.476167163,NA,-1.592769131,NA,0.861809733,NA,NA
Bradi1g02870,-0.85818699,NA,-0.486676893,NA,-2.009553878,NA,"Clathrin, heavy chain"
Bradi1g02880,0.531072912,NA,0.731359714,0.676914259,-0.621727155,0.273030268,BTB/POZ/Kelch-associated protein
Bradi1g02890,0.856987932,NA,-0.011771043,0.999003735,0.06345358,0.966806238,BTB/POZ/Kelch-associated protein
Bradi1g02900,0.540888255,NA,-0.231843237,NA,-0.926864562,NA,BTB/POZ/Kelch-associated protein
Bradi1g02910,0.721516396,0.890626694,0.299670536,0.956478951,-0.028723051,0.972225077,Nucleic acid-binding proteins superfamily
Bradi1g02920,0.817814745,0.890626694,-0.148843405,0.984862487,0.175039583,0.816893294,Protein phosphatase 2C family protein
Bradi1g02930,0.222548268,0.890626694,-0.321328381,0.956478951,-0.432698514,0.368253448,DNA-binding enhancer protein-related
Bradi1g02940,0.186843321,0.890626694,-0.681292537,0.886883666,-0.380095052,0.187829538,calreticulin 1a
Bradi1g02950,-0.378018138,0.890626694,-0.065201019,0.992228809,0.22563833,0.679081513,C2H2 and C2HC zinc fingers superfamily protein
Bradi1g02960,1.028260784,0.890626694,-0.264077744,0.962725578,0.084590969,0.877991158,transducin family protein / WD-40 repeat family protein
Bradi1g02970,1.498701704,NA,-0.181845057,NA,1.985981732,NA,Protein kinase superfamily protein
Bradi1g02980,0.780101637,0.890626694,-0.23263491,0.983171897,-0.176539036,0.775257348,NA
Bradi1g02990,-0.162909249,0.898541864,-0.128134251,0.98815162,-0.339432474,0.572117067,"phosphoribosylformylglycinamidine cyclo-ligase, chloroplast / phosphoribosyl-aminoimidazole synthetase / AIR synthase (PUR5)"
Bradi1g03000,0.68333243,NA,0.49737555,NA,0.040457941,NA,Protein of unknown function (DUF3511)
Bradi1g03010,0.057558822,0.969297847,-0.136110616,0.9825463,0.040368198,0.953171394,Protein of unknown function (DUF789)
Bradi1g03020,0.007545244,0.995743092,-0.26218257,0.981328184,-0.150883349,0.809890514,GATA transcription factor 16
Bradi1g03030,1.058133012,0.890626694,-0.000133545,0.999998537,-0.390116397,0.312062233,pumilio 24
Bradi1g03040,0.688009447,NA,-0.833017144,NA,-0.892484221,NA,Chaperone DnaJ-domain superfamily protein
Bradi1g03050,0.825797762,0.890626694,-0.339705635,0.92125375,-0.890223758,0.009317108,"Mono-/di-acylglycerol lipase, N-terminal;Lipase, class 3"
Bradi1g03056,0.299768814,NA,-0.93654104,0.893166271,-0.548032596,NA,Plant invertase/pectin methylesterase inhibitor superfamily protein
Bradi1g03063,0.485147001,NA,-2.79280594,NA,2.218013789,NA,"cytochrome P450, family 71 subfamily B, polypeptide 7"
Bradi1g03070,1.214222304,NA,-2.809895838,NA,0.493202318,NA,cell wall / vacuolar inhibitor of fructosidase 2
Bradi1g03080,-0.806120517,NA,-0.696277593,NA,1.172791861,NA,NA
Bradi1g03090,-6.660174014,0.325247403,-0.086823154,0.993549685,0.028545426,NA,PLANT CADMIUM RESISTANCE 2
Bradi1g03100,NA,NA,0.065926048,NA,1.106012835,NA,NA
Bradi1g03105,-0.806749564,NA,-2.576749895,NA,1.212536886,NA,Plant invertase/pectin methylesterase inhibitor superfamily protein
Bradi1g03110,-1.395167241,0.890626694,0.581815472,0.76516082,1.199899909,0.010542413,alpha/beta-Hydrolases superfamily protein
Bradi1g03120,-0.560100179,0.890626694,-0.147340288,0.980682292,0.323517583,0.604761636,alpha/beta-Hydrolases superfamily protein
Bradi1g03130,1.171299631,0.890626694,0.013052794,0.998897023,0.182417266,0.718412604,Fumarylacetoacetate (FAA) hydrolase family
Bradi1g03136,-0.098767752,NA,-2.18750021,NA,-0.294980153,NA,NA
Bradi1g03142,0.649495661,NA,0.465635412,0.955122447,1.094262714,0.077020936,NA
Bradi1g03146,NA,NA,-0.862609746,NA,2.02999383,NA,NTM1-like 8
Bradi1g03150,0.710560814,NA,0.010071741,0.999003735,0.100522142,0.931806835,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Bradi1g03160,-0.56313044,0.890626694,0.127351927,0.983269531,-0.387760384,0.162683817,SPX domain gene 4
Bradi1g03170,0.886819217,0.890626694,-0.024179705,0.997830206,-0.185822657,0.752788852,Protein of unknown function (DUF300)
Bradi1g03180,-0.668057148,0.890626694,0.42534934,0.866378365,0.147341667,0.599407781,DEAD box RNA helicase (RH3)
Bradi1g03185,0.421367376,NA,-1.398034368,0.687922701,0.113184503,NA,NA
Bradi1g03191,0.448822264,NA,-0.069589955,0.993544136,-0.00416783,0.997649134,NA
Bradi1g03196,NA,NA,-2.412824749,NA,-0.356559068,NA,NA
Bradi1g03200,-0.850489928,NA,-0.390314835,NA,2.552227202,NA,cation/H+ exchanger 19
Bradi1g03207,1.291797425,NA,0.971585436,0.402526549,0.426660313,0.357198595,Glycosyl hydrolase superfamily protein
Bradi1g03220,0.953711051,0.890626694,0.141607992,0.981328184,-0.421551829,0.036151888,Ribosomal L18p/L5e family protein
Bradi1g03230,0.797140366,NA,0.859232047,NA,1.58286899,NA,Plant invertase/pectin methylesterase inhibitor superfamily protein
Bradi1g03235,-0.135613157,NA,-0.69594446,0.926372051,-0.607379449,0.694061154,SU(VAR)3-9 homolog 9
Bradi1g03240,-1.156509204,NA,0.111659489,NA,-0.765763914,NA,Plant invertase/pectin methylesterase inhibitor superfamily protein
Bradi1g03245,NA,NA,-2.486003524,NA,-1.873270207,NA,NAC domain containing protein 63
Bradi1g03250,0.431167583,0.890626694,0.308820387,0.960146759,0.331856193,0.164620913,non-specific phospholipase C1
Bradi1g03260,-2.309759067,0.619836281,-0.17429923,0.971725571,0.509293262,0.563621947,anthranilate synthase alpha subunit 1
Bradi1g03270,-0.171769367,0.917200204,0.273333678,0.960146759,0.314081596,0.512947427,RNA recognition motif (RRM)-containing protein
Bradi1g03277,1.006357977,0.890626694,0.539989862,0.778984224,-0.399657062,0.292506448,Concanavalin A-like lectin protein kinase family protein
Bradi1g03283,0.347150857,NA,0.20205316,0.984862487,-0.092718699,0.951151503,NA
Bradi1g03290,0.651382695,NA,0.539729156,0.833409228,0.082025039,0.920460114,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Bradi1g03307,-1.639626347,NA,-1.353619673,NA,-0.989076699,NA,NA
Bradi1g03313,-3.199633489,NA,-2.091709892,NA,2.597568854,NA,NA
Bradi1g03320,1.253043235,NA,0.252559606,0.978056167,0.355241763,0.797952976,NA
Bradi1g03330,0.770941633,NA,-0.983488885,0.874697215,0.226775425,NA,DNA GYRASE B3
Bradi1g03340,1.121124436,0.890626694,0.359341016,0.960146759,0.561040681,0.055601613,NA
Bradi1g03350,0.666353884,NA,-0.335882978,0.963830351,-0.560291349,0.491742014,golgi nucleotide sugar transporter 2
Bradi1g03355,0.652096515,NA,0.476083616,0.937744706,0.097453418,0.94772644,NA
Bradi1g03360,-3.199633489,NA,-4.062912309,NA,-0.376286186,NA,Concanavalin A-like lectin protein kinase family protein
Bradi1g03367,0.843840148,NA,-0.074979569,0.990441916,0.352508721,0.425370438,calmodulin-binding receptor-like cytoplasmic kinase 1
Bradi1g03380,0.131238725,0.898825673,0.001907274,0.999937378,-0.033359475,0.951919374,defective in exine formation protein (DEX1)
Bradi1g03392,1.04100387,NA,-2.116420463,0.196131244,-0.669962447,NA,Plant protein of unknown function (DUF641)
Bradi1g03400,0.408156973,0.890626694,-0.058063,0.991498174,-0.279963505,0.463612034,plastid transcriptionally active 13
Bradi1g03410,0.426546195,0.890626694,-0.644540662,0.938569375,-0.17752446,0.838998109,Tim10/DDP family zinc finger protein
Bradi1g03420,0.752873025,0.890626694,-0.700920713,0.94326945,-0.368687997,0.656020987,Protein kinase protein with tetratricopeptide repeat domain
Bradi1g03431,-9.46169123,NA,-3.074116602,NA,0.388256723,NA,NA
Bradi1g03440,0.602823129,0.890626694,-0.104199028,0.982727001,-0.476780819,0.073794325,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Bradi1g03450,-0.360808186,0.890626694,0.01480856,0.997830206,-0.337213891,0.212545978,plastid transcriptionally active 2
Bradi1g03460,-1.996621092,NA,-0.685151091,0.866378365,-0.193086294,NA,AtGCP3 interacting protein 1
Bradi1g03470,0.784478661,0.890626694,0.263235015,0.962725578,-0.126876376,0.858916679,Calmodulin-binding protein
Bradi1g03480,0.986893138,0.890626694,-1.589621408,0.858003076,-0.312698387,NA,Xanthine/uracil permease family protein
Bradi1g03483,0.831463885,0.890626694,-0.770057402,0.82807847,0.348235349,0.415746531,NA
Bradi1g03486,-0.66492912,NA,-0.077995318,NA,2.407898752,NA,Xanthine/uracil permease family protein
